"uoc_id","uoc","saf_id","organismo","tipo","rubro_modal","anclado","n_adj","n_sup","escala_med","share_directa","acceso","contenido","sede_localidad","sede_provincia","anio_fundacion","credito_vigente","estructura","n_sedes","P_antiguedad","P_presupuesto","A_escala","A_directa","A_tipo","A_antiguedad","A_juris","A_rango","A_presupuesto","N_distribuido","N_tamano"
"101|98/00 - Dir. Compras","98/00 - Dir. Compras","101","101 - Fundación Miguel Lillo","ciencia_universidad","ELECTRICIDAD Y TELEFONIA",FALSE,384,194,1233117.19834313,0.864583333333333,0.0913760609081057,-0.463123433130391,"San Miguel de Tucumán","Tucumán",1931,6804.703921,"administracion_descentralizada",1,"antiguo","bajo","chica","mayoria_directa","ciencia_universidad","antiguo","Tucumán","descentralizada","bajo","una_sede","grande"
"121|494 - Área de Compras y Contrataciones","494 - Área de Compras y Contrataciones","121","121 - Banco Nacional de Datos Genéticos","ciencia_universidad","PROD. MEDICO/FARMACEUTICOS/LAB",FALSE,220,88,5553485.88065292,0.463636363636364,0.409385347848578,-0.192177855719197,"CABA","CABA",1987,2172.901927,"administracion_descentralizada",1,"medio","bajo","grande","mixto","ciencia_universidad","medio","CABA","descentralizada","bajo","una_sede","media"
"173|143/000 - AGENCIA NACIONAL DE PROMOCIÓN DE LA INVESTIGACIÓN; EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN","143/000 - AGENCIA NACIONAL DE PROMOCIÓN DE LA INVESTIGACIÓN; EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN","173","173 - AGENCIA NACIONAL DE PROMOCIÓN DE LA INVESTIGACIÓN; EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN","ciencia_universidad","SERV. PROFESIONAL Y COMERCIAL",FALSE,54,31,7013708.42096481,0.462962962962963,0.287921317196677,-0.0472047993932775,"CABA","CABA",1996,27829.408366,"administracion_descentralizada",1,"medio","medio","grande","mixto","ciencia_universidad","medio","CABA","descentralizada","medio","una_sede","chica"
"200|78/000 - División Compras","78/000 - División Compras","200","200 - Registro Nacional de las Personas","administracion","LIBRERIA PAP. Y UTILES OFICINA",FALSE,297,140,49518112.0932019,0.249158249158249,0.516019919901833,-0.065765730051111,"CABA","CABA",1946,147601.445894,"administracion_descentralizada",1,"antiguo","alto","grande","mixto","administracion","antiguo","CABA","descentralizada","alto","una_sede","media"
"201|21/000 - Dirección General de Administración - DNM","21/000 - Dirección General de Administración - DNM","201","201 - Dirección Nacional de Migraciones","administracion","MANT. REPARACION Y LIMPIEZA",TRUE,623,283,16060490.1057075,0.191011235955056,0.230957336350292,-0.11104149724848,"CABA","CABA",1949,108315.500672,"administracion_descentralizada",1,"antiguo","medio","grande","mixto","administracion","antiguo","CABA","descentralizada","medio","una_sede","grande"
"202|182 - Departamento de Compras y Contrataciones- INADI","182 - Departamento de Compras y Contrataciones- INADI","202","202 - Instituto Nacional contra la Discriminación; Xenofobia y el Racismo","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,118,83,4358877.97034002,0.838983050847458,0.163011390406821,-0.0750310525025556,"CABA","CABA",1995,2452.032187,"administracion_descentralizada",1,"medio","bajo","grande","mayoria_directa","administracion","medio","CABA","descentralizada","bajo","una_sede","media"
"203|313/00 - AGENCIA NACIONAL DE SEGURIDAD VIAL - DEP. DE COMPRAS","313/00 - AGENCIA NACIONAL DE SEGURIDAD VIAL - DEP. DE COMPRAS","203","203 - Agencia Nacional de Seguridad Vial","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,152,87,18478656.6478381,0.460526315789474,0.344942753306706,-0.158588377366415,"CABA","CABA",2008,16261.852822,"administracion_descentralizada",1,"reciente","medio","grande","mixto","administracion","reciente","CABA","descentralizada","medio","una_sede","media"
"205|392/000 - Dirección General de Administración - AABE","392/000 - Dirección General de Administración - AABE","205","205 - Agencia de Administración de Bienes del Estado","administracion","INMUEBLES",FALSE,303,163,12958985.1133664,0.419141914191419,0.248704149068934,-0.0859241901426452,"CABA","CABA",2012,11141.499786,"administracion_descentralizada",1,"reciente","bajo","grande","mixto","administracion","reciente","CABA","descentralizada","bajo","una_sede","media"
"206|408 - Centro Internacional - CIPDH","408 - Centro Internacional - CIPDH","206","206 - Centro Internacional para la Promoción de los Derechos Humanos","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,42,26,6444250.78680842,0.904761904761905,0.227398338102495,0.145404911324474,"CABA","CABA",2007,1147.52018,"administracion_descentralizada",1,"reciente","bajo","grande","mayoria_directa","administracion","reciente","CABA","descentralizada","bajo","una_sede","chica"
"207|454/000 - Subdirección de Compras y Contrataciones","454/000 - Subdirección de Compras y Contrataciones","207","207 - Ente Nacional de Comunicaciones","administracion","MANT. REPARACION Y LIMPIEZA",FALSE,370,207,13621915.7552191,0.32972972972973,0.377685207438321,-0.0509649101509502,"CABA","CABA",2015,64066.806412,"administracion_descentralizada",1,"reciente","medio","grande","mixto","administracion","reciente","CABA","descentralizada","medio","una_sede","media"
"208|466/000 - Dirección Nacional de Administración","466/000 - Dirección Nacional de Administración","208","208 - Agencia Nacional de Materiales Controlados","administracion","MANT. REPARACION Y LIMPIEZA",FALSE,138,97,9600000,0.623188405797101,0.274878305866272,-0.370484892578604,"CABA","CABA",1996,3046.013397,"administracion_descentralizada",1,"medio","bajo","grande","mayoria_directa","administracion","medio","CABA","descentralizada","bajo","una_sede","media"
"209|490 - Agencia de Acceso a la Información Pública","490 - Agencia de Acceso a la Información Pública","209","209 - Agencia de Acceso a la Información Pública","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,93,53,4499133.33784893,0.602150537634409,0.318868604881439,-0.284511117309483,"CABA","CABA",2016,2336.545958,"administracion_descentralizada",1,"reciente","bajo","grande","mayoria_directa","administracion","reciente","CABA","descentralizada","bajo","una_sede","chica"
"250|22 - Dpto de Compras y Suministros - Caja de Retiros Jubilaciones y Pensiones de la Policía Federal","22 - Dpto de Compras y Suministros - Caja de Retiros Jubilaciones y Pensiones de la Policía Federal","250","250 - Caja de Retiros Jubilaciones y Pensiones de la Policía Federal","seguridad_defensa","INFORMATICA",FALSE,301,177,2090862.4,0.471760797342193,0.222949054184745,-0.51861119377627,"CABA","CABA",1946,2012158.3877,"administracion_descentralizada",1,"antiguo","alto","media","mixto","seguridad_defensa","antiguo","CABA","descentralizada","alto","una_sede","media"
"301|23/000 - Dirección General de Administración - SG","23/000 - Dirección General de Administración - SG","301","301 - Secretaria General de la Presidencia de la Nación","administracion","BANCOS Y SEGUROS",FALSE,805,317,10637284.7002921,0.46583850931677,0.340909818436756,-0.225607098765504,"CABA","CABA",1854,72591.66972,"administracion_centralizada",1,"antiguo","medio","grande","mixto","administracion","antiguo","CABA","centralizada","medio","una_sede","grande"
"303|24/000 - Dirección General de Administración - SEDRONAR","24/000 - Dirección General de Administración - SEDRONAR","303","303 - Secretaría de Políticas Integrales sobre Drogas","salud_social","MANT. REPARACION Y LIMPIEZA",FALSE,413,194,2641133.09668555,0.753026634382567,0.127066436996249,-0.269842292659906,"CABA","CABA",1989,41782.325653,"administracion_centralizada",1,"medio","medio","media","mayoria_directa","salud_social","medio","CABA","centralizada","medio","una_sede","grande"
"305|79/000 - Dirección General Técnico - Administrativa - JGM","79/000 - Dirección General Técnico - Administrativa - JGM","305","305 - Jefatura de Gabinete de Ministros","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,905,351,10456527.0021865,0.425414364640884,0.257722575879823,-0.106159117740178,"CABA","CABA",1994,83711.570952,"administracion_centralizada",1,"medio","medio","grande","mixto","administracion","medio","CABA","centralizada","medio","una_sede","grande"
"307|26/000 - Dirección de Compras y Contrataciones - MRE","26/000 - Dirección de Compras y Contrataciones - MRE","307","307 - Ministerio de Relaciones Exteriores y Culto","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,844,381,4334273.2965161,0.517772511848341,0.20173773759303,-0.365664480319973,"CABA","CABA",1853,520717.84039,"administracion_centralizada",1,"antiguo","alto","grande","mayoria_directa","administracion","antiguo","CABA","centralizada","alto","una_sede","grande"
"310|80/000 - Dirección General de Administración - MS","80/000 - Dirección General de Administración - MS","310","310 - Secretaría de Gobierno de Salud","salud_social","PROD. MEDICO/FARMACEUTICOS/LAB",FALSE,966,270,248563270.853483,0.401656314699793,0.597260210749071,0.243311181217901,"CABA","CABA",1949,1150761.807123,"administracion_centralizada",1,"antiguo","alto","grande","mixto","salud_social","antiguo","CABA","centralizada","alto","una_sede","grande"
"310|80/12 - Compras y Contrataciones Internacionales - MSYDS","80/12 - Compras y Contrataciones Internacionales - MSYDS","310","310 - Ministerio de Salud","salud_social","PROD. MEDICO/FARMACEUTICOS/LAB",FALSE,27,22,354028128.502599,0,0.586566835105105,0.052107277283797,"CABA","CABA",1949,1150761.807123,"administracion_centralizada",1,"antiguo","alto","grande","sin_directa","salud_social","antiguo","CABA","centralizada","alto","una_sede","chica"
"311|95/000 - Dirección de Administración de Niñez; Adolescencia y Familia - SENNAF","95/000 - Dirección de Administración de Niñez; Adolescencia y Familia - SENNAF","311","311 - Ministerio de Salud y Desarrollo Social","salud_social","ALIMENTOS",FALSE,1097,412,169999676.515962,0.392889699179581,0.355701761066864,0.196263230946219,"CABA","CABA",2019,2774057.454985,"administracion_centralizada",1,"reciente","alto","grande","mixto","salud_social","reciente","CABA","centralizada","alto","una_sede","grande"
"311|95/1 Dirección de Programas y Proyectos Sectoriales y Especiales de Niñez Adolescencia y Familia","95/1 Dirección de Programas y Proyectos Sectoriales y Especiales de Niñez Adolescencia y Familia","311","311 - Ministerio de Salud y Desarrollo Social","salud_social","CULTURA",FALSE,29,26,27573072.3568925,0,0.403368828498412,-0.254446031168839,"CABA","CABA",2019,2774057.454985,"administracion_centralizada",1,"reciente","alto","grande","sin_directa","salud_social","reciente","CABA","centralizada","alto","una_sede","chica"
"317|262/000 - Dirección General de Administración Y Finanzas - MAD","262/000 - Dirección General de Administración Y Finanzas - MAD","317","317 - Secretaría de Gobierno de Ambiente y Desarrollo Sustentable","administracion","EQUIPOS",FALSE,395,247,7829571.03884767,0.420253164556962,0.392494073157888,-0.244516657937752,"CABA","CABA",2015,83848.575195,"administracion_centralizada",1,"reciente","medio","grande","mixto","administracion","reciente","CABA","centralizada","medio","una_sede","grande"
"321|27/000 - Dirección de Patrimonio y Suministros - INDEC","27/000 - Dirección de Patrimonio y Suministros - INDEC","321","321 - Instituto Nacional de Estadísticas y Censos","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,345,155,12147446.8140815,0.231884057971014,0.38435973190271,-0.118898232289433,"CABA","CABA",1968,33819.541049,"administracion_desconcentrada",1,"medio","medio","grande","mixto","administracion","medio","CABA","desconcentrada","medio","una_sede","media"
"322|28 -  Departamento de Compras y Patrimonio- MTU","28 -  Departamento de Compras y Patrimonio- MTU","322","322 - Secretaría de Gobierno de Turismo","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,655,368,13145945.7471488,0.323664122137405,0.327818769493148,-0.207425397049457,"CABA","CABA",2001,67542.356322,"administracion_centralizada",1,"reciente","medio","grande","mixto","administracion","reciente","CABA","centralizada","medio","una_sede","grande"
"323|29/000 - Dirección General de Administracion","29/000 - Dirección General de Administracion","323","323 - Comision Nacional de Comercio Exterior","administracion","ALIMENTOS",FALSE,66,40,1166655.25921531,0.803030303030303,0.277023492923246,-0.473348288247924,"CABA","CABA",1994,1013.678598,"administracion_desconcentrada",1,"medio","bajo","chica","mayoria_directa","administracion","medio","CABA","desconcentrada","bajo","una_sede","chica"
"325|81/100 - DIRECCIÓN GENERAL DE ADMINISTRACIÓN","81/100 - DIRECCIÓN GENERAL DE ADMINISTRACIÓN","325","325 - Ministerio del Interior; Obras Públicas y Vivienda","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,496,260,14732316.1106031,0.290322580645161,0.321655890464587,-0.241020115024063,"CABA","CABA",1853,377622.128799,"administracion_centralizada",1,"antiguo","alto","grande","mixto","administracion","antiguo","CABA","centralizada","alto","una_sede","grande"
"326|30/00 - División Contrataciones - Policia Federal Argentina","30/00 - División Contrataciones - Policia Federal Argentina","326","326 - Super Intendencia de la Administracion de la Policia Federal","seguridad_defensa","INDUMENT TEXTIL Y CONFECCIONES",FALSE,265,148,38012024.262504,0.20377358490566,0.264107718647737,-0.30619319978457,"CABA","CABA",1943,692961.218604,"administracion_descentralizada",1,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","descentralizada","alto","una_sede","media"
"327|451/000 - Dirección de Contrataciones","451/000 - Dirección de Contrataciones","327","327 - Ministerio de Transporte","infraestructura","SERV. PROFESIONAL Y COMERCIAL",FALSE,246,142,11373757.6862169,0.434959349593496,0.291729225964218,-0.0600152294768101,"CABA","CABA",2012,515835.081866,"administracion_centralizada",1,"reciente","alto","grande","mixto","infraestructura","reciente","CABA","centralizada","alto","una_sede","media"
"328|Dirección de Compras y Contrataciones de Energía","Dirección de Compras y Contrataciones de Energía","328","328 - Secretaría de Gobierno de Energía","administracion","SERV. PROFESIONAL Y COMERCIAL",FALSE,52,37,8770432.73911372,0.673076923076923,0.252115335705157,-0.136641209873766,"CABA","CABA",1946,4847026.092198,"administracion_centralizada",1,"antiguo","alto","grande","mayoria_directa","administracion","antiguo","CABA","centralizada","alto","una_sede","chica"
"330|82 - DIRECCIÓN GENERAL DE ADMINISTRACIÓN","82 - DIRECCIÓN GENERAL DE ADMINISTRACIÓN","330","330 - Ministerio de Educación; Cultura; Ciencia y Tecnología","cultura_educacion","LIBRERIA PAP. Y UTILES OFICINA",FALSE,846,362,115147896.344223,0.463356973995272,0.419447041006888,0.199582829183274,"CABA","CABA",1854,4599183.588027,"administracion_centralizada",1,"antiguo","alto","grande","mixto","cultura_educacion","antiguo","CABA","centralizada","alto","una_sede","grande"
"331|31/000 - Direccion de Contrataciones - SPF","31/000 - Direccion de Contrataciones - SPF","331","331 - Servicio Penitenciario Federal","seguridad_defensa","ARTICULOS DEL HOGAR",FALSE,266,151,32371876.4644583,0.0714285714285714,0.260219367866233,-0.453310404780402,"CABA","CABA",1872,329776.604594,"administracion_descentralizada",1,"antiguo","alto","grande","mixto","seguridad_defensa","antiguo","CABA","descentralizada","alto","una_sede","media"
"332|32/000 - Dirección General de Administración - MJyDDHH","32/000 - Dirección General de Administración - MJyDDHH","332","332 - Ministerio de Justicia y Derechos Humanos","administracion","ELECTRICIDAD Y TELEFONIA",FALSE,462,229,5593228.79579402,0.16017316017316,0.222077320944131,-0.462201760084247,"CABA","CABA",1949,122092.115364,"administracion_centralizada",1,"antiguo","alto","grande","mixto","administracion","antiguo","CABA","centralizada","alto","una_sede","grande"
"336|142/000 –Subsecretaria de Gestión Administrativa de Innovación; Ciencia y Tecnología","142/000 –Subsecretaria de Gestión Administrativa de Innovación; Ciencia y Tecnología","336","336 - Secretaría de Gobierno de Ciencia; Tecnología e Innovación Productiva","ciencia_universidad","SERV. PROFESIONAL Y COMERCIAL",FALSE,264,147,12798604.3028059,0.390151515151515,0.368672999008186,-0.10456567310441,"CABA","CABA",2019,104688.730512,"administracion_centralizada",1,"reciente","medio","grande","mixto","ciencia_universidad","reciente","CABA","centralizada","medio","una_sede","media"
"337|83/000 - Dirección General de Administración Financiera - MC","83/000 - Dirección General de Administración Financiera - MC","337","337 - Secretaría de Gobierno de Cultura","cultura_educacion","SERV. PROFESIONAL Y COMERCIAL",FALSE,1471,641,9872866.44067988,0.405846363018355,0.232806273972313,-0.157329915702333,"CABA","CABA",1973,NA,"administracion_centralizada",1,"medio","sin_presupuesto","grande","mixto","cultura_educacion","medio","CABA","centralizada","sin_presupuesto","una_sede","grande"
